region_key,date,PM10_avg,PM25_avg,ws_avg,ta_avg,hm_avg,pa_avg,rn_day,month,season,dayofweek,PM25_lag1,PM25_lag7
충남,2023-04-03,56.194569120287255,35.899108745832265,2.3,17.3,29.3,1018.3999999999999,0.0,4,2,0,35.4871339840284,19.01126126126126
충남,2023-04-04,36.689499553172475,21.85576407506702,2.0,15.7,53.8,1014.8999999999999,6.5,4,2,1,35.899108745832265,29.22926109057759
충남,2023-04-05,19.693265682656826,13.55110701107011,4.1,11.7,91.8,1005.8999999999999,29.0,4,2,2,21.85576407506702,37.0509779676259
충남,2023-04-06,99.58833281577128,82.90825853726948,3.0,8.4,90.3,1008.7000000000002,2.8,4,2,3,13.55110701107011,32.497727272727275
충남,2023-04-07,74.9929737080689,44.41976427923844,2.6,7.3,69.0,1013.0,0.0,4,2,4,82.90825853726948,44.758527827648116
충남,2023-04-08,49.74596774193548,9.242511520737327,2.7,7.3999999999999995,65.0,1017.1999999999999,0.0,4,2,5,44.41976427923844,51.442768411712514
충남,2023-04-09,66.90882352941176,16.5,2.3,9.2,71.0,1016.7999999999998,0.0,4,2,6,9.242511520737327,35.4871339840284
충남,2023-04-10,42.79387494858083,13.778868778280543,3.8,10.9,61.6,1012.4,0.0,4,2,0,16.5,35.899108745832265
충남,2023-04-11,51.98005464480874,16.24329187865084,4.4,12.7,75.9,1008.6,0.2,4,2,1,13.778868778280543,21.85576407506702
충남,2023-04-12,307.428374836173,38.31483617300131,2.2,9.0,55.0,1015.8,0.0,4,2,2,16.24329187865084,13.55110701107011
충남,2023-04-13,199.1877812781278,28.668541854185417,1.7,11.6,47.3,1014.6000000000001,0.0,4,2,3,38.31483617300131,82.90825853726948
충남,2023-04-14,78.04062214089662,18.877137272608454,2.1,15.3,62.4,1010.1,0.0,4,2,4,28.668541854185417,44.41976427923844
충남,2023-04-15,53.70652173913044,19.943840579710145,2.1,11.6,84.5,1002.7,2.3,4,2,5,18.877137272608454,9.242511520737327
충남,2023-04-16,115.75271739130434,30.282608695652176,2.2,10.7,67.4,1003.3999999999999,0.0,4,2,6,19.943840579710145,16.5
충남,2023-04-17,92.31323886236666,25.11887871610351,1.7,12.0,60.89999999999999,1012.0,0.0,4,2,0,30.282608695652176,13.778868778280543
충남,2023-04-18,51.050707610146866,19.490534045393858,1.5,15.5,84.1,1008.0,2.4,4,2,1,25.11887871610351,16.24329187865084
충남,2023-04-19,42.285813308687615,21.124636915764455,2.8,18.0,74.8,1006.7000000000002,0.0,4,2,2,19.490534045393858,38.31483617300131
충남,2023-04-20,24.89323583180987,13.121572212065814,2.1,16.1,86.6,1007.6000000000001,0.0,4,2,3,21.124636915764455,28.668541854185417
충남,2023-04-21,68.82029117379436,21.28070973612375,2.9,14.7,47.3,1009.8,0.0,4,2,4,13.121572212065814,18.877137272608454
충남,2023-04-22,187.7848731884058,30.641304347826086,2.8,16.2,33.0,1016.1000000000001,0.0,4,2,5,21.28070973612375,19.943840579710145
충남,2023-04-23,117.9211956521739,25.047101449275363,1.7,15.7,36.9,1019.8,0.0,4,2,6,30.641304347826086,30.282608695652176
충남,2023-04-24,54.8197415739734,16.998093167182404,2.3,13.2,44.6,1019.7999999999998,0.0,4,2,0,25.047101449275363,25.11887871610351
충남,2023-04-25,30.352001862197394,14.565316573556796,1.2,9.9,70.5,1012.8999999999999,0.2,4,2,1,16.998093167182404,19.490534045393858
충남,2023-04-26,30.908793264733397,15.920893810917649,2.9,7.700000000000001,75.8,1012.3,0.0,4,2,2,14.565316573556796,21.124636915764455
충남,2023-04-27,35.92323943661972,20.569295774647887,1.4,10.0,64.6,1017.4,0.0,4,2,3,15.920893810917649,13.121572212065814
충남,2023-04-28,36.73097826086956,18.33288043478261,2.0,14.0,66.9,1013.3,0.9,4,2,4,20.569295774647887,21.28070973612375
충남,2023-04-29,31.92572463768116,14.295289855072463,3.2,12.3,86.4,1005.2,10.3,4,2,5,18.33288043478261,30.641304347826086
충남,2023-04-30,46.29574275362319,14.671648550724637,3.2,11.6,75.4,1008.3,0.0,4,2,6,14.295289855072463,25.047101449275363
충남,2023-05-01,47.485054347826086,19.91485507246377,1.7,12.4,67.9,1015.0,0.0,5,2,0,14.671648550724637,16.998093167182404
충남,2023-05-02,35.90220385674931,16.08512396694215,1.9,15.3,53.3,1019.3,0.0,5,2,1,19.91485507246377,14.565316573556796
