date,region_key,PM10_avg,PM25_avg,ws_avg,ta_avg,hm_avg,pa_avg,rn_day,month,season,dayofweek,PM25_lag1,PM25_lag7
2024-10-08,서울,37.016949152542374,22.477754237288135,1.8,17.7,73.9,1006.4,11.394455994455992,10,3,1,22.876582278481013,6.783333333333333
2024-10-09,서울,13.80375782881002,6.770042194092827,2.3,18.8,64.1,1005.7,11.394455994455992,10,3,2,22.477754237288135,6.53276955602537
2024-10-10,서울,20.306364617044228,10.715376226826608,1.9,18.8,66.3,1004.5,0.0,10,3,3,6.770042194092827,6.865625
2024-10-11,서울,35.08855291576674,22.060409924487594,1.8,18.6,68.8,1007.7,11.394455994455992,10,3,4,10.715376226826608,7.7600849256900215
2024-10-12,서울,38.179871520342616,24.067524115755628,1.5,18.3,60.6,1012.3,11.394455994455992,10,3,5,22.060409924487594,12.486458333333333
2024-10-13,서울,27.20877944325482,17.48770053475936,2.0,18.3,67.0,1012.6,11.394455994455992,10,3,6,24.067524115755628,13.170833333333333
2024-10-14,서울,20.625,10.610810810810811,1.9,19.3,70.3,1008.6,0.0,10,3,0,17.48770053475936,22.876582278481013
2024-10-15,서울,20.865490628445425,13.053493449781659,1.8,19.2,85.0,1007.1,0.5,10,3,1,10.610810810810811,22.477754237288135
2024-10-16,서울,36.74279379157428,23.144781144781145,1.5,18.2,76.9,1012.0,11.394455994455992,10,3,2,13.053493449781659,6.770042194092827
2024-10-17,서울,36.94629430719656,21.537540805223067,1.7,19.0,70.4,1011.3,11.394455994455992,10,3,3,23.144781144781145,10.715376226826608
2024-10-18,서울,21.198505869797224,11.932631578947369,2.5,17.4,86.1,1003.2,47.1,10,3,4,21.537540805223067,22.060409924487594
2024-10-19,서울,8.14466737064414,3.888541666666667,3.3,16.6,75.0,1008.5,1.0,10,3,5,11.932631578947369,24.067524115755628
2024-10-20,서울,12.175604626708727,4.082291666666666,3.7,13.4,56.0,1019.7,11.394455994455992,10,3,6,3.888541666666667,17.48770053475936
2024-10-21,서울,16.618002195389682,5.8026172300981465,2.3,14.8,66.4,1013.5,0.0,10,3,0,4.082291666666666,10.610810810810811
2024-10-22,서울,12.050228310502282,6.090182648401827,2.0,15.5,90.8,1003.9,20.6,10,3,1,5.8026172300981465,13.053493449781659
2024-10-23,서울,15.281216069489686,6.681473456121344,3.7,12.7,75.3,1005.6,2.3,10,3,2,6.090182648401827,23.144781144781145
2024-10-24,서울,27.85441020191286,16.04646251319958,1.8,12.5,71.4,1012.1,11.394455994455992,10,3,3,6.681473456121344,21.537540805223067
2024-10-25,서울,27.19392033542977,14.842827004219409,1.7,14.9,64.1,1014.3,11.394455994455992,10,3,4,16.04646251319958,11.932631578947369
2024-10-26,서울,23.04806687565308,12.243979057591623,1.8,17.0,68.3,1010.0,11.394455994455992,10,3,5,14.842827004219409,3.888541666666667
2024-10-27,서울,27.82359081419624,16.510416666666668,1.6,16.0,79.4,1003.5,0.0,10,3,6,12.243979057591623,4.082291666666666
2024-10-28,서울,32.51007423117709,21.17970401691332,2.1,15.7,75.9,1004.8,0.0,10,3,0,16.510416666666668,5.8026172300981465
2024-10-29,서울,15.781621621621621,7.250807319698601,2.3,15.0,64.6,1008.1,0.0,10,3,1,21.17970401691332,6.090182648401827
2024-10-30,서울,28.994582881906826,16.127429805615552,1.6,15.7,71.3,1011.9,11.394455994455992,10,3,2,7.250807319698601,6.681473456121344
2024-10-31,서울,35.41233766233766,21.047619047619047,1.4,15.9,67.8,1012.4,11.394455994455992,10,3,3,16.127429805615552,16.04646251319958
2024-11-01,서울,39.8384697130712,23.91720430107527,1.4,15.3,70.8,1008.8,11.394455994455992,11,3,4,21.047619047619047,14.842827004219409
2024-11-02,서울,33.004171011470284,20.028846153846153,1.9,18.1,58.9,1007.6,11.394455994455992,11,3,5,23.91720430107527,12.243979057591623
2024-11-03,서울,25.9916142557652,14.953537486800423,2.4,17.6,71.1,1010.7,0.0,11,3,6,20.028846153846153,16.510416666666668
2024-11-04,서울,26.76805251641138,13.018599562363239,2.9,14.8,62.0,1009.9,0.1,11,3,0,14.953537486800423,21.17970401691332
2024-11-05,서울,26.756906077348066,10.026490066225165,2.1,9.1,49.8,1011.7,11.394455994455992,11,3,1,13.018599562363239,7.250807319698601
2024-11-06,서울,28.00328227571116,12.718510405257394,2.5,7.5,46.1,1015.7,11.394455994455992,11,3,2,10.026490066225165,16.127429805615552
2024-11-07,서울,42.79389312977099,22.675,1.5,7.8,48.1,1019.1,11.394455994455992,11,3,3,12.718510405257394,21.047619047619047
2024-11-08,서울,37.50266240681576,22.02857142857143,1.5,10.2,50.8,1017.3,11.394455994455992,11,3,4,22.675,23.91720430107527
2024-11-09,서울,33.56694560669456,19.871473354231973,1.4,12.9,55.8,1015.8,11.394455994455992,11,3,5,22.02857142857143,20.028846153846153
2024-11-10,서울,26.172594142259413,15.715328467153284,1.8,14.4,64.0,1011.5,11.394455994455992,11,3,6,19.871473354231973,14.953537486800423
2024-11-11,서울,52.979722518676624,30.84664536741214,1.2,14.6,64.5,1009.2,11.394455994455992,11,3,0,15.715328467153284,13.018599562363239
2024-11-12,서울,39.56195652173913,24.058823529411764,2.2,14.3,66.8,1008.9,11.394455994455992,11,3,1,30.84664536741214,10.026490066225165
2024-11-13,서울,40.892741061755146,22.099352051835854,1.7,14.2,62.9,1011.5,11.394455994455992,11,3,2,24.058823529411764,12.718510405257394
2024-11-14,서울,34.71655328798186,17.571270718232043,1.8,14.8,68.4,1009.6,0.1,11,3,3,22.099352051835854,22.675
2024-11-15,서울,28.937430167597764,16.424309392265194,1.8,17.0,65.1,1008.0,0.0,11,3,4,17.571270718232043,22.02857142857143
2024-11-16,서울,23.690889370932755,13.801518438177874,2.6,17.0,72.5,1005.4,6.5,11,3,5,16.424309392265194,19.871473354231973
2024-11-17,서울,19.893890675241156,9.092672413793103,3.6,7.0,47.6,1013.1,11.394455994455992,11,3,6,13.801518438177874,15.715328467153284
2024-11-18,서울,17.913700107874867,7.363538295577131,2.3,2.8,30.9,1021.6,11.394455994455992,11,3,0,9.092672413793103,30.84664536741214
2024-11-19,서울,26.390191897654585,12.610223642172524,2.0,5.7,49.5,1018.9,11.394455994455992,11,3,1,7.363538295577131,24.058823529411764
2024-11-20,서울,40.79557428872497,24.155789473684212,1.3,6.5,65.8,1013.4,11.394455994455992,11,3,2,12.610223642172524,22.099352051835854
2024-11-21,서울,56.04761904761905,36.213756613756615,2.2,9.7,71.9,1009.0,0.0,11,3,3,24.155789473684212,17.571270718232043
2024-11-22,서울,35.03809523809524,19.530158730158732,2.2,6.2,48.0,1012.6,11.394455994455992,11,3,4,36.213756613756615,16.424309392265194
2024-11-23,서울,24.668410041841003,14.164583333333333,1.7,6.4,47.1,1016.9,11.394455994455992,11,3,5,19.530158730158732,13.801518438177874
2024-11-24,서울,18.529850746268657,11.027196652719665,1.6,7.4,58.4,1018.5,11.394455994455992,11,3,6,14.164583333333333,9.092672413793103
2024-11-25,서울,23.264171122994654,12.75583864118896,2.5,10.1,57.6,1012.4,0.0,11,3,0,11.027196652719665,7.363538295577131
2024-11-26,서울,10.836801752464403,5.060021436227224,3.4,5.8,86.4,1000.9,26.0,11,3,1,12.75583864118896,12.610223642172524
2024-11-27,서울,10.864332603938731,6.4706510138740665,1.4,-0.4,90.6,1000.5,22.4,11,3,2,5.060021436227224,24.155789473684212
2024-11-28,서울,18.75054704595186,12.245726495726496,1.8,0.8,82.0,1000.1,4.9,11,3,3,6.4706510138740665,36.213756613756615
2024-11-29,서울,31.385427666314676,17.972515856236786,1.5,0.2,76.3,1002.2,0.0,11,3,4,12.245726495726496,19.530158730158732
2024-11-30,서울,25.964472309299897,15.91449426485923,1.8,2.5,81.6,1004.5,0.0,11,3,5,17.972515856236786,14.164583333333333
2024-12-01,서울,32.9812108559499,22.877486910994765,2.4,5.2,89.3,1004.9,0.5,12,4,6,15.91449426485923,11.027196652719665
2024-12-02,서울,44.2155625657203,26.9,2.2,6.4,79.9,1005.1,0.0,12,4,0,22.877486910994765,12.75583864118896
2024-12-03,서울,19.08110992529349,7.427505330490405,2.4,1.3,48.6,1012.4,0.0,12,4,1,26.9,5.060021436227224
2024-12-04,서울,24.27777777777778,11.16950959488273,2.1,3.1,52.1,1010.9,0.0,12,4,2,7.427505330490405,6.4706510138740665
2024-12-05,서울,23.18065887353879,10.950106157112527,2.3,3.9,62.8,1006.0,1.8,12,4,3,11.16950959488273,12.245726495726496
2024-12-06,서울,26.510971786833856,9.141065830721002,2.5,2.1,49.3,1010.2,11.394455994455992,12,4,4,10.950106157112527,17.972515856236786
2024-12-07,서울,23.55067920585162,11.723670490093848,2.5,0.2,56.9,1012.9,11.394455994455992,12,4,5,9.141065830721002,15.91449426485923
2024-12-08,서울,23.21294363256785,12.049009384775808,2.2,-0.2,46.5,1015.2,11.394455994455992,12,4,6,11.723670490093848,22.877486910994765
2024-12-09,서울,34.45886075949367,17.40717299578059,1.6,1.0,56.1,1013.8,11.394455994455992,12,4,0,12.049009384775808,26.9
2024-12-10,서울,42.624602332979855,26.503719447396385,1.9,2.6,58.9,1012.8,11.394455994455992,12,4,1,17.40717299578059,7.427505330490405
2024-12-11,서울,61.66025641025641,37.839702760084926,1.6,3.0,50.3,1011.7,11.394455994455992,12,4,2,26.503719447396385,11.16950959488273
2024-12-12,서울,41.184068891280944,22.046659597030754,2.1,0.5,45.8,1013.7,11.394455994455992,12,4,3,37.839702760084926,10.950106157112527
2024-12-13,서울,28.85548523206751,15.462513199577614,2.2,1.0,42.1,1011.2,11.394455994455992,12,4,4,22.046659597030754,9.141065830721002
2024-12-14,서울,28.84375,14.977083333333333,2.2,-0.8,51.0,1013.7,11.394455994455992,12,4,5,15.462513199577614,11.723670490093848
2024-12-15,서울,20.798958333333335,9.619791666666666,2.4,1.2,54.1,1009.9,0.0,12,4,6,14.977083333333333,12.049009384775808
2024-12-16,서울,30.397679324894515,16.10958904109589,1.2,-0.2,65.9,1011.2,0.0,12,4,0,9.619791666666666,17.40717299578059
2024-12-17,서울,26.766561514195583,14.031545741324921,2.2,-0.8,51.8,1014.1,11.394455994455992,12,4,1,16.10958904109589,26.503719447396385
2024-12-18,서울,32.634328358208954,16.181136120042872,2.2,-3.4,47.1,1015.8,11.394455994455992,12,4,2,14.031545741324921,37.839702760084926
2024-12-19,서울,54.182105263157894,30.153191489361703,1.5,-1.4,47.4,1018.2,11.394455994455992,12,4,3,16.181136120042872,22.046659597030754
2024-12-20,서울,58.281052631578945,38.252631578947366,2.0,1.4,60.9,1011.0,0.4,12,4,4,30.153191489361703,15.462513199577614
2024-12-21,서울,49.23640167364017,38.36248682824025,2.8,-0.7,74.1,1008.3,2.9,12,4,5,38.252631578947366,14.977083333333333
2024-12-22,서울,21.134375,9.79468085106383,2.1,-3.4,52.9,1016.3,11.394455994455992,12,4,6,38.36248682824025,9.619791666666666
2024-12-23,서울,29.060796645702307,16.68326271186441,2.2,0.3,58.5,1015.3,11.394455994455992,12,4,0,9.79468085106383,16.10958904109589
2024-12-24,서울,34.244680851063826,18.94240837696335,1.4,-0.4,50.3,1016.9,11.394455994455992,12,4,1,16.68326271186441,14.031545741324921
2024-12-25,서울,32.598958333333336,20.978125,2.0,2.7,63.1,1013.9,0.1,12,4,2,18.94240837696335,16.181136120042872
2024-12-26,서울,64.62684989429175,32.57293868921776,3.4,0.1,57.9,1013.6,0.0,12,4,3,20.978125,30.153191489361703
2024-12-27,서울,30.515923566878982,13.28343949044586,2.7,-2.6,51.4,1014.8,0.0,12,4,4,32.57293868921776,38.252631578947366
2024-12-28,서울,29.9875,13.507291666666667,2.5,-3.0,48.3,1013.1,11.394455994455992,12,4,5,13.28343949044586,38.36248682824025
2024-12-29,서울,25.85625,14.388541666666667,1.5,1.1,56.1,1013.5,11.394455994455992,12,4,6,13.507291666666667,9.79468085106383
2024-12-30,서울,55.47351694915254,32.190677966101696,2.3,5.5,68.5,1007.3,0.0,12,4,0,14.388541666666667,16.68326271186441
2024-12-31,서울,51.254431699687174,18.184759916492695,2.6,0.6,45.8,1010.1,0.0,12,4,1,32.190677966101696,18.94240837696335
2023-01-08,세종,87.64583333333333,28.28472222222222,0.4,0.6,66.8,1013.9,11.394455994455992,1,4,6,76.34027777777777,29.041666666666668
2023-01-09,세종,71.45833333333333,27.770833333333332,1.0,1.7,62.4,1013.6,0.0,1,4,0,28.28472222222222,10.433566433566433
2023-01-10,세종,59.423611111111114,31.131944444444443,0.5,0.7,58.3,1017.5,11.394455994455992,1,4,1,27.770833333333332,15.98611111111111
2023-01-11,세종,67.42657342657343,40.388888888888886,0.5,1.8,56.5,1015.2,11.394455994455992,1,4,2,31.131944444444443,21.60839160839161
2023-01-12,세종,66.20833333333333,40.208333333333336,0.4,4.9,52.6,1011.3,0.1,1,4,3,40.388888888888886,48.63194444444444
2023-01-13,세종,27.854166666666668,16.718309859154928,0.9,8.7,92.5,1000.6,17.5,1,4,4,40.208333333333336,81.54861111111111
2023-01-14,세종,16.680555555555557,10.880281690140846,0.7,7.2,94.9,1002.7,4.8,1,4,5,16.718309859154928,76.34027777777777
2023-01-15,세종,14.48611111111111,8.049645390070921,1.4,0.3,80.8,1007.6,1.0,1,4,6,10.880281690140846,28.28472222222222
2023-01-16,세종,22.9375,11.371428571428572,1.4,-3.3,59.6,1014.1,11.394455994455992,1,4,0,8.049645390070921,27.770833333333332
2023-01-17,세종,33.041666666666664,18.21527777777778,0.7,-2.5,60.3,1015.7,11.394455994455992,1,4,1,11.371428571428572,31.131944444444443
2023-01-18,세종,53.30281690140845,24.056338028169016,1.0,-0.9,61.4,1015.1,11.394455994455992,1,4,2,18.21527777777778,40.388888888888886
2023-01-19,세종,57.326241134751776,22.368794326241133,1.2,0.5,61.1,1012.9,11.394455994455992,1,4,3,24.056338028169016,40.208333333333336
2023-01-20,세종,68.53956834532374,16.014388489208635,2.9,-2.0,51.8,1016.7,0.5,1,4,4,22.368794326241133,16.718309859154928
2023-01-21,세종,27.04861111111111,12.664335664335665,1.1,-3.7,60.1,1019.4,11.394455994455992,1,4,5,16.014388489208635,10.880281690140846
2023-01-22,세종,34.083333333333336,18.506944444444443,1.0,-0.4,59.6,1015.1,11.394455994455992,1,4,6,12.664335664335665,8.049645390070921
2023-01-23,세종,54.826388888888886,29.72222222222222,2.0,0.3,67.5,1012.1,11.394455994455992,1,4,0,18.506944444444443,11.371428571428572
2023-01-24,세종,30.6875,9.055555555555555,3.8,-11.4,58.9,1017.5,0.2,1,4,1,29.72222222222222,18.21527777777778
2023-01-25,세종,22.85,9.95,1.5,-11.5,51.9,1019.4,11.394455994455992,1,4,2,9.055555555555555,24.056338028169016
2023-01-26,세종,31.78723404255319,20.928571428571427,0.8,-6.9,80.5,1013.0,1.5,1,4,3,9.95,22.368794326241133
2023-01-27,세종,31.520833333333332,16.618055555555557,2.7,-6.8,64.5,1012.0,11.394455994455992,1,4,4,20.928571428571427,16.014388489208635
2023-01-28,세종,30.54861111111111,14.61111111111111,1.4,-5.9,67.6,1011.7,11.394455994455992,1,4,5,16.618055555555557,12.664335664335665
2023-01-29,세종,46.59722222222222,15.868055555555555,1.7,-1.7,69.9,1009.0,11.394455994455992,1,4,6,14.61111111111111,18.506944444444443
2023-01-30,세종,41.83216783216783,13.295774647887324,1.8,-0.9,49.8,1012.5,11.394455994455992,1,4,0,15.868055555555555,29.72222222222222
2023-01-31,세종,38.5,15.598540145985401,1.4,1.8,63.3,1007.7,11.394455994455992,1,4,1,13.295774647887324,9.055555555555555
2023-02-01,세종,46.71527777777778,20.242857142857144,2.0177358490566037,-99.0,67.392168755897,1009.249070331447,11.394455994455992,2,4,2,15.598540145985401,9.95
2023-02-02,세종,45.992753623188406,15.978260869565217,2.0177358490566037,-99.0,67.392168755897,1009.249070331447,11.394455994455992,2,4,3,20.242857142857144,20.928571428571427
2023-02-03,세종,43.013888888888886,19.11111111111111,1.4,-1.1,47.3,1012.5,11.394455994455992,2,4,4,15.978260869565217,16.618055555555557
2023-02-04,세종,47.21527777777778,30.678571428571427,1.0,-1.1,62.5,1014.2,11.394455994455992,2,4,5,19.11111111111111,14.61111111111111
2023-02-05,세종,68.31944444444444,48.87943262411348,0.8,0.0,68.9,1014.2,11.394455994455992,2,4,6,30.678571428571427,15.868055555555555
2023-02-06,세종,86.35416666666667,58.611111111111114,0.8,1.8,61.1,1011.3,11.394455994455992,2,4,0,48.87943262411348,13.295774647887324
2023-02-07,세종,108.3125,74.65277777777777,0.8,2.5,60.9,1010.3,11.394455994455992,2,4,1,58.611111111111114,15.598540145985401
2023-02-08,세종,88.45652173913044,60.45323741007194,1.3,1.5,59.3,1015.6,11.394455994455992,2,4,2,74.65277777777777,20.242857142857144
2023-02-09,세종,52.172661870503596,33.542857142857144,1.7,3.1,59.1,1015.5,0.9,2,4,3,60.45323741007194,15.978260869565217
2023-02-10,세종,29.664233576642335,21.51048951048951,1.4,3.2,84.0,1009.9,2.9,2,4,4,33.542857142857144,19.11111111111111
2023-02-11,세종,56.375,40.41258741258741,0.8,0.2,92.9,1012.9,11.394455994455992,2,4,5,21.51048951048951,30.678571428571427
2023-02-12,세종,75.86805555555556,53.99305555555556,1.0,1.1,86.4,1010.7,11.394455994455992,2,4,6,40.41258741258741,48.87943262411348
2023-02-13,세종,58.37593984962406,39.51145038167939,1.6,5.8,65.8,1007.2,11.394455994455992,2,4,0,53.99305555555556,58.611111111111114
2023-02-14,세종,50.76377952755905,29.929133858267715,1.6,1.2,60.9,1011.6,11.394455994455992,2,4,1,39.51145038167939,74.65277777777777
2023-02-15,세종,31.221374045801525,17.651515151515152,1.4,2.7,61.1,1017.4,11.394455994455992,2,4,2,29.929133858267715,60.45323741007194
2023-02-16,세종,28.69924812030075,18.477272727272727,1.3,2.6,67.6,1019.4,11.394455994455992,2,4,3,17.651515151515152,33.542857142857144
2023-02-17,세종,56.03472222222222,38.31468531468531,0.9,3.9,58.1,1016.4,11.394455994455992,2,4,4,18.477272727272727,21.51048951048951
2023-02-18,세종,86.72222222222223,60.638888888888886,0.8,6.1,57.0,1009.0,0.1,2,4,5,38.31468531468531,40.41258741258741
2023-02-19,세종,43.423611111111114,30.555555555555557,2.1,3.2,63.3,1009.1,0.2,2,4,6,60.638888888888886,53.99305555555556
2023-02-20,세종,33.75352112676056,9.642857142857142,2.8,-0.7,50.0,1015.8,11.394455994455992,2,4,0,30.555555555555557,39.51145038167939
2023-02-21,세종,34.99295774647887,17.295774647887324,1.5,-1.5,41.1,1023.1,11.394455994455992,2,4,1,9.642857142857142,29.929133858267715
2023-02-22,세종,40.365671641791046,23.419847328244273,1.1,1.5,56.4,1018.9,11.394455994455992,2,4,2,17.295774647887324,17.651515151515152
2023-02-23,세종,46.916666666666664,27.328,1.5,2.9,53.0,1013.4,11.394455994455992,2,4,3,23.419847328244273,18.477272727272727
2023-02-24,세종,64.9225352112676,39.52777777777778,2.0,2.6,53.4,1013.9,11.394455994455992,2,4,4,27.328,38.31468531468531
2023-02-25,세종,35.826388888888886,16.65277777777778,2.1,0.2,46.9,1021.0,11.394455994455992,2,4,5,39.52777777777778,60.638888888888886
2023-02-26,세종,33.951388888888886,17.58450704225352,1.1,1.5,45.4,1025.4,11.394455994455992,2,4,6,16.65277777777778,30.555555555555557
2023-02-27,세종,49.38461538461539,31.133802816901408,1.0,3.8,49.6,1022.9,11.394455994455992,2,4,0,17.58450704225352,9.642857142857142
2023-02-28,세종,43.53472222222222,27.816901408450704,1.3,5.0,62.8,1016.3,11.394455994455992,2,4,1,31.133802816901408,17.295774647887324
2023-03-01,세종,41.701388888888886,22.8125,2.0,5.8,58.3,1011.4,11.394455994455992,3,1,2,27.816901408450704,23.419847328244273
2023-03-02,세종,48.640845070422536,10.314685314685315,2.8,2.1,29.5,1016.9,11.394455994455992,3,1,3,22.8125,27.328
2023-03-03,세종,45.32608695652174,18.014492753623188,1.4,3.5,54.9,1017.1,11.394455994455992,3,1,4,10.314685314685315,39.52777777777778
2023-03-04,세종,62.72222222222222,33.986111111111114,1.1,6.1,58.8,1017.8,11.394455994455992,3,1,5,18.014492753623188,16.65277777777778
2023-03-05,세종,73.19444444444444,45.451388888888886,1.0,7.4,45.1,1016.2,11.394455994455992,3,1,6,33.986111111111114,17.58450704225352
2023-03-06,세종,57.69444444444444,32.604166666666664,1.1,8.1,43.5,1012.6,11.394455994455992,3,1,0,45.451388888888886,31.133802816901408
2023-03-07,세종,64.99305555555556,32.30555555555556,1.8,11.3,48.0,1009.5,11.394455994455992,3,1,1,32.604166666666664,27.816901408450704
2023-03-08,세종,60.60839160839161,24.742857142857144,1.8,13.8,45.8,1008.2,11.394455994455992,3,1,2,32.30555555555556,22.8125
2023-03-09,세종,57.46478873239437,26.098591549295776,1.8,14.0,57.0,1004.6,11.394455994455992,3,1,3,24.742857142857144,10.314685314685315
2023-03-10,세종,91.45833333333333,45.923611111111114,1.3,13.5,56.5,1008.4,11.394455994455992,3,1,4,26.098591549295776,18.014492753623188
2023-03-11,세종,94.67361111111111,39.763888888888886,1.3,16.0,37.3,1010.8,11.394455994455992,3,1,5,45.923611111111114,33.986111111111114
2023-03-12,세종,62.68055555555556,21.028169014084508,2.2,6.4,65.1,1009.9,9.1,3,1,6,39.763888888888886,45.451388888888886
2023-03-13,세종,36.07575757575758,7.938931297709924,2.1,3.2,35.9,1011.9,11.394455994455992,3,1,0,21.028169014084508,32.604166666666664
2023-03-14,세종,44.1953125,11.817460317460318,1.5,8.5,45.5,1007.6,11.394455994455992,3,1,1,7.938931297709924,32.30555555555556
2023-03-15,세종,43.04615384615385,11.705426356589147,2.2,11.0,60.3,1009.7,11.394455994455992,3,1,2,11.817460317460318,24.742857142857144
2023-03-16,세종,65.0909090909091,10.523076923076923,2.5,5.8,27.4,1017.5,11.394455994455992,3,1,3,11.705426356589147,26.098591549295776
2023-03-17,세종,59.02797202797203,17.517482517482517,1.3,6.9,40.8,1012.4,11.394455994455992,3,1,4,10.523076923076923,45.923611111111114
2023-03-18,세종,58.125,24.569444444444443,2.0,8.3,37.0,1008.4,11.394455994455992,3,1,5,17.517482517482517,39.763888888888886
2023-03-19,세종,79.45138888888889,45.583333333333336,1.4,7.9,50.1,1009.3,11.394455994455992,3,1,6,24.569444444444443,21.028169014084508
2023-03-20,세종,76.54861111111111,46.75352112676056,1.2,9.7,43.1,1005.0,11.394455994455992,3,1,0,45.583333333333336,7.938931297709924
2023-03-21,세종,63.75,27.34027777777778,1.0,12.8,36.8,1001.0,11.394455994455992,3,1,1,46.75352112676056,11.817460317460318
2023-03-22,세종,66.875,36.65034965034965,1.3,16.6,46.0,998.7,11.394455994455992,3,1,2,27.34027777777778,11.705426356589147
2023-03-23,세종,118.67391304347827,37.471014492753625,1.2,14.4,73.1,996.4,9.4,3,1,3,36.65034965034965,10.523076923076923
2023-03-24,세종,169.40714285714284,26.685714285714287,1.5,11.7,53.9,1004.4,11.394455994455992,3,1,4,37.471014492753625,17.517482517482517
2023-03-25,세종,78.75,14.493055555555555,1.7,10.8,66.5,1007.7,11.394455994455992,3,1,5,26.685714285714287,24.569444444444443
2023-03-26,세종,56.71527777777778,14.23611111111111,2.3,8.9,41.4,1007.0,11.394455994455992,3,1,6,14.493055555555555,45.583333333333336
2023-03-27,세종,42.31944444444444,17.0625,1.7,6.8,44.0,1011.2,11.394455994455992,3,1,0,14.23611111111111,46.75352112676056
2023-03-28,세종,83.7,34.27142857142857,1.2,8.1,51.4,1013.2,11.394455994455992,3,1,1,17.0625,27.34027777777778
2023-03-29,세종,80.40277777777777,34.99305555555556,1.2,11.3,48.0,1011.6,11.394455994455992,3,1,2,34.27142857142857,36.65034965034965
2023-03-30,세종,59.53146853146853,23.125874125874127,1.3,13.3,36.5,1008.7,11.394455994455992,3,1,3,34.99305555555556,37.471014492753625
2023-03-31,세종,79.57638888888889,38.13194444444444,1.2,14.1,34.6,1007.5,11.394455994455992,3,1,4,23.125874125874127,26.685714285714287
2023-04-01,세종,76.177304964539,38.333333333333336,1.3,16.1,36.1,1005.3,11.394455994455992,4,1,5,38.13194444444444,14.493055555555555
2023-04-02,세종,42.53846153846154,22.735714285714284,3.0,16.9,29.4,1008.4,11.394455994455992,4,1,6,38.333333333333336,14.23611111111111
2023-04-03,세종,46.69444444444444,27.161971830985916,2.6,16.8,29.0,1011.3,11.394455994455992,4,1,0,22.735714285714284,17.0625
2023-04-04,세종,22.59027777777778,9.0,2.2,15.1,52.8,1008.1,8.4,4,1,1,27.161971830985916,34.27142857142857
2023-04-05,세종,18.51063829787234,9.917293233082706,1.7,12.1,92.9,999.2,15.6,4,1,2,9.0,34.99305555555556
2023-04-06,세종,68.4820143884892,52.10294117647059,1.6,8.8,89.5,1001.0,3.0,4,1,3,9.917293233082706,23.125874125874127
2023-04-07,세종,80.76388888888889,48.0,2.0,8.3,64.3,1004.5,11.394455994455992,4,1,4,52.10294117647059,38.13194444444444
2023-04-08,세종,41.875,7.211267605633803,2.1,7.9,48.5,1009.1,11.394455994455992,4,1,5,48.0,38.333333333333336
2023-04-09,세종,60.5625,12.916083916083917,1.6,9.6,57.1,1008.9,11.394455994455992,4,1,6,7.211267605633803,22.735714285714284
2023-04-10,세종,40.86805555555556,12.034965034965035,1.5,11.9,52.6,1004.9,11.394455994455992,4,1,0,12.916083916083917,27.161971830985916
2023-04-11,세종,43.443661971830984,13.201438848920864,2.4,14.8,69.5,1001.1,1.2,4,1,1,12.034965034965035,9.0
2023-04-12,세종,277.3333333333333,30.638297872340427,2.0,10.5,34.4,1007.5,11.394455994455992,4,1,2,13.201438848920864,9.917293233082706
2023-04-13,세종,181.99290780141843,23.532374100719423,1.2,12.6,35.0,1006.8,11.394455994455992,4,1,3,30.638297872340427,52.10294117647059
2023-04-14,세종,74.90277777777777,15.732394366197184,1.2,15.4,40.3,1002.2,11.394455994455992,4,1,4,23.532374100719423,48.0
2023-04-15,세종,54.854166666666664,15.741258741258742,1.2,12.3,77.9,994.6,8.1,4,1,5,15.732394366197184,7.211267605633803
2023-04-16,세종,99.41666666666667,22.875,1.5,9.9,75.1,995.5,0.3,4,1,6,15.741258741258742,12.916083916083917
2023-04-17,세종,85.02083333333333,19.96527777777778,1.2,12.5,60.1,1004.4,11.394455994455992,4,1,0,22.875,12.034965034965035
2023-04-18,세종,50.955882352941174,14.583941605839415,0.8,13.4,81.1,1000.7,10.1,4,1,1,19.96527777777778,13.201438848920864
2023-04-19,세종,37.11805555555556,12.79020979020979,1.7,19.4,69.8,998.9,11.394455994455992,4,1,2,14.583941605839415,30.638297872340427
2023-04-20,세종,30.416666666666668,12.166666666666666,1.5,18.8,77.3,999.4,11.394455994455992,4,1,3,12.79020979020979,23.532374100719423
2023-04-21,세종,60.56737588652482,20.714285714285715,2.0,17.1,63.6,1001.2,11.394455994455992,4,1,4,12.166666666666666,15.732394366197184
2023-04-22,세종,221.76388888888889,26.986013986013987,2.7,16.0,33.9,1008.4,11.394455994455992,4,1,5,20.714285714285715,15.741258741258742
2023-04-23,세종,137.70138888888889,21.0625,1.7,15.9,37.9,1011.9,11.394455994455992,4,1,6,26.986013986013987,22.875
2023-04-24,세종,47.773049645390074,13.553191489361701,2.0,14.6,47.5,1012.0,11.394455994455992,4,1,0,21.0625,19.96527777777778
2023-04-25,세종,27.106382978723403,12.035971223021583,1.3,9.2,78.4,1005.3,0.4,4,1,1,13.553191489361701,14.583941605839415
2023-04-26,세종,28.35211267605634,13.45,2.0,8.5,73.9,1004.0,11.394455994455992,4,1,2,12.035971223021583,12.79020979020979
2023-04-27,세종,32.837606837606835,17.94736842105263,1.3,12.0,56.1,1009.4,11.394455994455992,4,1,3,13.45,12.166666666666666
